reasoner,repetition,synthetic_users,synthetic_triples,query_id,category,tier,execution_scope,authority,privacy_class,merge_strategy,source_roles,source_count,duration_ms,node_duration_ms_sum,result_count,ask_result,result_digest,status,censored,failed_phase,timeout_seconds,error
rdfs_owlrl,3,100,7021,EXT-Q08,policy_governance,core,cloud,global,internal,single,cloud,1,67.076107,67.076107,1089,,cb9e0103c9327f1c4691ec9d7612deebd04c0e73140f23e2a6209bb8af1efc51,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q09,policy_governance,core,cloud,global,internal,single,cloud,1,14.702084,14.702084,6,,68de07660e010156bf3f3ea01000180657c8e8fc155ac9a053c3a64dbc538102,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q10,policy_governance,core,cloud,global,internal,single,cloud,1,39.553728,39.553728,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q11,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,197.839711,276.895284,125,,d10f1a5cd8517d29f509a64e5fda02dd5a7dd6efad8bfa95a5d0644b462177b0,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q12,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,42.653685,119.827808,128,,0444374ff467f047d001f046d64d1a86263d42f4d4185f8bd16178a3aac1262d,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q13,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,44.842982,131.77361000000002,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q14,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,44.582186,130.635351,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,118.413204,336.41180299999996,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q16,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,52.967204,155.462565,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q17,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,36.450611,83.134178,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q18,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,53.99313,150.79330199999998,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q19,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,52.195204,150.156969,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q20,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.418389,37.936164,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q21,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,36.106204,86.907159,69,,e470cf117e15674f2b501e1b85b0e980f2f2238a5932233d053101e7748e48c4,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q22,security_identity,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,355.824222,990.781346,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q23,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.658944,73.122232,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q24,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,47.509704,137.202723,102,,9106f5862cc8600b6d5ae37435c36d2734394a0ad4470feea1fb4f9925aa6872,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q25,data_lifecycle,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,74.245037,214.20503300000001,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q26,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,46.726759,135.936351,104,,d032cc59f511f29f0ba5b4a8ec962dbd24952b8594d3e52130be63c2cf3e33dd,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q27,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,49.30524,120.486655,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q28,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.556148,58.066468,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q29,security_identity,core,cloud,global,internal,single,cloud,1,3.385429,3.385429,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q30,security_identity,core,cloud,global,internal,single,cloud,1,2.673412,2.673412,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q31,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,23.561567,59.700567,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q32,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.044889,32.916458,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q33,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.130223,65.559676,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q34,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.099241,55.475634,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q35,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.738408,65.117416,106,,f68d3a56a8b372110adb0609644ee820cc2af42e928c009699efee64cbd66b70,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q36,context_zones,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,21.470907,21.470907,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q37,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,64.103297,182.650093,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q38,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,35.385444,106.02026599999999,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q39,context_zones,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,15.164296,15.164296,5,,1ca154c8210da56b45e42825f86a318f53dc0325a456648a0db2cbcced59de18,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q40,trust,core,fog,regional,internal,single,fog,1,28.496407,28.496407,8,,668e8d3da023436e0b3b53c5f12489c55929c5346903d5c0b7b1b992f823f8df,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q41,trust,core,fog,regional,internal,single,fog,1,144.508426,144.508426,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q42,trust,core,fog,regional,internal,single,fog,1,29.453389,29.453389,5,,a936f8276a646c3f47213c62eb605f825d8fee770920c38f095ae922a5febc96,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q43,trust,core,fog,regional,internal,single,fog,1,31.692851,31.692851,8,,b194843fbc8955399d428ae6e4e9bb4101fe20226aa76f0f1491397c8ce797c2,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q44,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.512685,69.256692,10,,106b6808e582efd6a78626f18c7807191e7a08ebe629f87847227d80e6ce6f19,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q45,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,51.194842,143.166249,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q46,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.415574,85.835014,11,,497649f7b7fb5bb312db17c133552fcb5363c177bcdf3a7d4da3f9e09d27ef3a,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q47,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,39.289351,96.848832,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q48,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,34.009037,96.384631,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q49,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.971037,80.560496,8,,61a1a998385e4071933469d06cffd5e2cd092016daefcdce08d2e38a8bf4d078,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q50,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,33.003282,98.88700499999999,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q51,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,31.574019,77.199176,32,,d96e9e0968e2bb5a55d9ce98a9e9522d5cb6082d083dcb5d8b65c30d87614d48,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q52,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,30.203963,74.592638,32,,e4cc722951be46789eb75264501a53ba96774192510017491e856efc76f0aa19,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q53,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,50.599889,146.026207,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q54,decision,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,38.465204,109.945082,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q55,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.776277,59.059357000000006,8,,8c3e48566f94616cee569d9b5812ba30ec566c1adc22c2c92d13749c523df534,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q56,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,50.650833,148.220374,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q57,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.997697,62.785345,7,,058d2944c03f01a48917edc20c871d5f86e2b184778cd894bf433e94a8ffca12,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q58,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.985333,88.295573,7,,5a003716962d1299d69dd1de460f6a48eb40b34fbbb1eeb486379f039621a795,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q59,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,73.894555,151.388066,46,,6d76048920e8bb121bc7b88947a49ba8133cedadb9c2c7dcfa1f864eb8cdb281,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q60,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.179185,78.289032,1,,285931564bf116179a45da920fdf958a3347ea1df763213bb7e2afba77c47d16,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q61,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,8.020389,23.722011,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q62,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,23.162759,67.207046,1,,3dafef0eca79c68f05b79939f40198bc13232639d500d3e9875bc263b0f00d4d,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q63,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.163611,72.43814,1,,d4b4c3785ae985658dfc4a4433dd002e5aec5a2321080af4e85474c06a3404f5,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q64,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.550963,63.178914999999996,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q65,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.165537,39.311054,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q66,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.568056,72.947752,2,,1a9af60cfbb87dd79b68021c3d70e1ee6f230e648f1ad6360ef50fffd374b4df,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q67,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,39.620889,115.88566,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q68,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.934611,73.657844,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q69,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.74813,83.542385,2,,8271d93912e320b11a3ca6d70e5061d5132abb26053b022198090871531d61eb,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q70,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,110.736315,182.679805,204,,01824916f48e90d6c6df066f2950c4d8a2e2d6f71ba4af556d43e8921ae41930,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q71,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,42.302407,111.551635,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q72,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.905296,81.868736,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q73,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,272.882944,752.50154,1010,,8063e96114d0974d3751ccec20b20889462cf9f199bff40c10b7b815850c2cba,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q74,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,388.590426,1073.654779,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q75,validation,core,cloud,global,internal,single,cloud,1,17.416145,17.416145,74,,8dd432df42d733f2411b2aebc51682848ddadc97425c41088f0a99090f77f1c0,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q76,validation,core,cloud,global,internal,single,cloud,1,38.731037,38.731037,9,,50bf3d3f7f446e045722279f6d243ecc804cd2cf73b381d9c89f530b567855ea,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q77,validation,core,cloud,global,internal,single,cloud,1,15.607122,15.607122,6,,ba52fb52449a77784e328f0aaa19807ddd9156c7457ea722a8af2f2082dce9ad,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q78,policy_governance,core,cloud,global,internal,single,cloud,1,24.357898,24.357898,37,,dc49d089c1cfb621b31177ad5794c8ca7638f40689eba56af4f4ea2a38c683f1,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q79,policy_governance,core,cloud,global,internal,single,cloud,1,10.509235,10.509235,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,100,7021,EXT-Q80,validation,core,cloud,global,internal,single,cloud,1,31.750577,31.750577,13,,7b81a06628b0ed47983abd578c902f47906271bc5a38f63144daa74510daf865,completed,False,,,
rdfs,1,500,35105,BASE-Q01,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,321.832907,511.02369,504,,ff3ce94d275620cecc9b21539d797cc3a2da2f115be4d99cf02e00d53299236f,completed,False,,,
rdfs,1,500,35105,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,22.425833,22.425833,15,,75cd8629893d8c6b89f6b8595efb4766ec72ade5f4d73c1d2cdad2a96f560e6b,completed,False,,,
rdfs,1,500,35105,BASE-Q03,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,66.982186,198.982509,504,,0f2fd59ce6dac99c6d4b906f7fa3533d34f49d248f3a0542a4ae6fa554f74947,completed,False,,,
rdfs,1,500,35105,BASE-Q04,decision,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,25.737037,25.737037,7,,cc222a87554e870ffae43cba023647670c0589b8ec1b4500dd1d797a399c3bf2,completed,False,,,
rdfs,1,500,35105,BASE-Q05,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,20.3905,58.159394,5,,4b096b851fd9e6935d2e2e6c7bd57464c473db58008af4b34e60338033a84d23,completed,False,,,
rdfs,1,500,35105,BASE-Q06,identity_consent,core,cloud,global,internal,single,cloud,1,4.829186,4.829186,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,completed,False,,,
rdfs,1,500,35105,BASE-Q07,observability,core,fog,regional,internal,single,fog,1,38.552481,38.552481,14,,814259ff1cb4d14a703b44dfa8ac1609e4a6f41bbceee0d8c046f23586242dd3,completed,False,,,
rdfs,1,500,35105,BASE-Q08,observability,core,fog,regional,internal,single,fog,1,39.674667,39.674667,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,completed,False,,,
rdfs,1,500,35105,BASE-Q09,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,113.814019,336.48962,506,,03fb5c704e3543a11dd248a2d894ccb7afaefd99ca08beba2ce6c544912d41c7,completed,False,,,
rdfs,1,500,35105,BASE-Q10,observability,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,273.793204,811.427541,504,,10d067607b3e689df21e19820fec64c4ef53e0b5eb53b9a713732558aa7f0071,completed,False,,,
rdfs,1,500,35105,BASE-Q11,wellbeing,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,14.483352,14.483352,1,,941d461ce01f2fa52ba95291e46e52524d75bd44e2b938eab7e81404936a8b7c,completed,False,,,
rdfs,1,500,35105,BASE-Q12,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,14.997222,43.774369,1,,ddcd6b8cd42f3d2e1f6aa052eeeca5d4423f9db85cdc91915481db3956dfffff,completed,False,,,
rdfs,1,500,35105,BASE-Q13,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.656352,63.959299,1,,25e56d4be1969d1d6de5386e2c3ff26456f8069edb7847a9dc7e32a9b09c8948,completed,False,,,
rdfs,1,500,35105,BASE-Q14,delegation,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,16.828815,16.828815,1,,dcd8c3258e95549dde016df10cf22183c036214d75d30e686ca7ac2fb5ea3271,completed,False,,,
rdfs,1,500,35105,BASE-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,12.009018,35.250068999999996,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370,completed,False,,,
rdfs,1,500,35105,BASE-Q16,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.524815,74.70847499999999,3,,550eeca87dc96402bbed090f1737eaacfb6b27d2290401797018cbcf303b8147,completed,False,,,
rdfs,1,500,35105,BASE-Q17,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,21.940823,63.82374900000001,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89,completed,False,,,
rdfs,1,500,35105,BASE-Q18,context_zones,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.059314,33.11992,1,,200d4d55bb0d8b9374961d2df3fa99d83d8caf54dc79a7784bb84dd44b081eda,completed,False,,,
rdfs,1,500,35105,BASE-Q19,decision,core,fog,regional,internal,single,fog,1,36.50787,36.50787,9,,443ff98a2de06ad51f558d63e0e63398d704563a4c9e035dd9323360e09c09bb,completed,False,,,
rdfs,1,500,35105,BASE-Q20,identity_consent,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,115.695408,343.047531,504,,3884a662286545e0d04aac3e476e174a688df12eb4de66112e76c1dcceba3b3a,completed,False,,,
rdfs,1,500,35105,BASE-Q21,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.129926,85.804831,11,,7fc13e36a90de226eedecbd26ccd453be5ba11798c2c5af4a7d857a15cbb7e1e,completed,False,,,
rdfs,1,500,35105,BASE-Q22,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.852519,71.390179,3,,70205401426a8e8adbf4220710b3638c6a47af2e7e7264f0b771b1bcbb070e80,completed,False,,,
rdfs,1,500,35105,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,104.196277,309.663349,501,,e05e7092a4cf6ac418481aaf8b197928d727f7b1a4599f0dc4726278b0a68a0e,completed,False,,,
