suite,reasoner,repetition,stage,added_category,calibration_reused,endpoint,role,tier_name,query_id,category,tier,status,censored,calibrated_query_ms,predicted_node_ms
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q09,policy_governance,core,completed,False,53.504586,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q08,observability,core,completed,False,33.935191,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q23,data_lifecycle,core,completed,False,26.131589,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q32,data_lifecycle,core,completed,False,26.131589,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q23,topology,core,completed,False,21.949305,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q28,identity_consent,domain,completed,False,27.93285,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q18,identity_consent,core,completed,False,27.93285,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q04,decision,core,completed,False,20.774526,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q46,decision,core,completed,False,20.774526,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q54,decision,domain,completed,False,20.774526,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q37,context_zones,domain,completed,False,17.431929,417.7942489999999
cumulative,rdfs_owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q27,adaptation,core,completed,False,13.51161,417.7942489999999
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q22,security_identity,domain,completed,False,45.525913,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q26,security_identity,core,completed,False,45.525913,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q27,security_identity,core,completed,False,45.525913,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q28,security_identity,core,completed,False,45.525913,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q78,policy_governance,core,completed,False,14.91727,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q79,policy_governance,core,completed,False,14.91727,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q10,observability,domain,completed,False,7.663922,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q26,observability,core,completed,False,7.663922,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q25,data_lifecycle,domain,completed,False,7.018523,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q31,data_lifecycle,core,completed,False,7.018523,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q33,data_lifecycle,core,completed,False,7.018523,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q02,semantic_schema,core,completed,False,6.56334,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q06,semantic_schema,core,completed,False,6.56334,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q02,topology,core,completed,False,6.297565,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q34,topology,core,completed,False,6.297565,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q01,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q15,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q25,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q31,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q12,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q14,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q16,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q17,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q19,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q21,identity_consent,core,completed,False,6.158628,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q41,trust,core,completed,False,6.15613,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q43,trust,core,completed,False,6.15613,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q44,trust,core,completed,False,6.15613,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q21,decision,core,completed,False,6.001132,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q47,decision,core,completed,False,6.001132,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q48,decision,core,completed,False,6.001132,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q49,decision,core,completed,False,6.001132,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q52,decision,core,completed,False,6.001132,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q55,decision,core,completed,False,6.001132,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q56,decision,core,completed,False,6.001132,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q17,context_zones,domain,completed,False,3.971796,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q36,context_zones,core,completed,False,3.971796,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q38,context_zones,domain,completed,False,3.971796,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q39,context_zones,core,completed,False,3.971796,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q14,delegation,core,completed,False,3.750514,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q65,delegation,core,completed,False,3.750514,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q13,adaptation,core,completed,False,3.068074,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q22,adaptation,core,completed,False,3.068074,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q27,adaptation,core,completed,False,3.068074,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q61,adaptation,core,completed,False,3.068074,431.76651700000025
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q04,policy_governance,core,completed,False,53.549092,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q08,policy_governance,core,completed,False,53.549092,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q10,policy_governance,core,completed,False,53.549092,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,BASE-Q07,observability,core,completed,False,33.724703,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,BASE-Q33,observability,core,completed,False,33.724703,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q35,data_lifecycle,core,completed,False,25.330611,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,BASE-Q06,identity_consent,core,completed,False,28.596278,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q13,identity_consent,core,completed,False,28.596278,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q40,trust,core,completed,False,27.471407,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,BASE-Q19,decision,core,completed,False,21.127241,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q51,decision,core,completed,False,21.127241,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q58,decision,core,completed,False,21.127241,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q63,delegation,core,completed,False,16.944037,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,EXT-Q62,adaptation,core,completed,False,13.520444,431.93746000000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q29,security_identity,core,completed,False,197.437926,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q24,data_lifecycle,core,completed,False,26.539593,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q34,data_lifecycle,core,completed,False,26.539593,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,BASE-Q29,topology,core,completed,False,22.183148,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q11,identity_consent,core,completed,False,28.625111,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q20,identity_consent,core,completed,False,28.625111,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q45,trust,core,completed,False,28.295556,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q50,decision,core,completed,False,21.108148,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q57,decision,core,completed,False,21.108148,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,BASE-Q35,delegation,core,completed,False,16.636852,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q59,adaptation,core,completed,False,13.661111,430.76029700000004
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q30,security_identity,core,completed,False,200.136685,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q01,semantic_schema,core,completed,False,28.883167,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q05,semantic_schema,core,completed,False,28.883167,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,BASE-Q20,identity_consent,domain,completed,False,28.638945,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q15,identity_consent,core,completed,False,28.638945,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q42,trust,core,completed,False,28.03363,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,BASE-Q32,decision,core,completed,False,21.073093,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q53,decision,core,completed,False,21.073093,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,BASE-Q18,context_zones,core,completed,False,17.571889,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q64,delegation,core,completed,False,16.533259,419.465873
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q03,policy_governance,core,completed,False,53.504586,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q07,policy_governance,core,completed,False,53.504586,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q09,policy_governance,core,completed,False,53.504586,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q08,observability,core,completed,False,33.935191,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q23,data_lifecycle,core,completed,False,26.131589,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q32,data_lifecycle,core,completed,False,26.131589,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q23,topology,core,completed,False,21.949305,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q28,identity_consent,domain,completed,False,27.93285,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q18,identity_consent,core,completed,False,27.93285,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q04,decision,core,completed,False,20.774526,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q46,decision,core,completed,False,20.774526,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q54,decision,domain,completed,False,20.774526,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q37,context_zones,domain,completed,False,17.431929,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,BASE-Q12,adaptation,core,completed,False,13.51161,431.30585899999994
cumulative,rdfs_owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,EXT-Q60,adaptation,core,completed,False,13.51161,431.30585899999994
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q22,security_identity,domain,completed,False,45.525913,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q26,security_identity,core,completed,False,45.525913,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q27,security_identity,core,completed,False,45.525913,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q28,security_identity,core,completed,False,45.525913,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q78,policy_governance,core,completed,False,14.91727,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q79,policy_governance,core,completed,False,14.91727,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q10,observability,domain,completed,False,7.663922,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q26,observability,core,completed,False,7.663922,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q30,federation,core,completed,False,7.141305,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q66,federation,core,completed,False,7.141305,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q68,federation,core,completed,False,7.141305,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q31,data_lifecycle,core,completed,False,7.018523,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q32,data_lifecycle,core,completed,False,7.018523,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q33,data_lifecycle,core,completed,False,7.018523,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q35,data_lifecycle,core,completed,False,7.018523,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q06,semantic_schema,core,completed,False,6.56334,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q02,topology,core,completed,False,6.297565,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q29,topology,core,completed,False,6.297565,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q01,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q06,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q25,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q28,identity_consent,domain,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q11,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q13,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q15,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q17,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q19,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q20,identity_consent,core,completed,False,6.158628,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q40,trust,core,completed,False,6.15613,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q43,trust,core,completed,False,6.15613,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q44,trust,core,completed,False,6.15613,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q45,trust,core,completed,False,6.15613,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q32,decision,core,completed,False,6.001132,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q48,decision,core,completed,False,6.001132,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q49,decision,core,completed,False,6.001132,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q51,decision,core,completed,False,6.001132,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q54,decision,domain,completed,False,6.001132,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q56,decision,core,completed,False,6.001132,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q58,decision,core,completed,False,6.001132,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q36,context_zones,core,completed,False,3.971796,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q38,context_zones,domain,completed,False,3.971796,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q39,context_zones,core,completed,False,3.971796,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q35,delegation,core,completed,False,3.750514,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q64,delegation,core,completed,False,3.750514,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q13,adaptation,core,completed,False,3.068074,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q22,adaptation,core,completed,False,3.068074,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q59,adaptation,core,completed,False,3.068074,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q60,adaptation,core,completed,False,3.068074,455.8299490000003
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q04,policy_governance,core,completed,False,53.549092,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q08,policy_governance,core,completed,False,53.549092,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q10,policy_governance,core,completed,False,53.549092,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,BASE-Q07,observability,core,completed,False,33.724703,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,BASE-Q33,observability,core,completed,False,33.724703,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q25,data_lifecycle,domain,completed,False,25.330611,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q05,semantic_schema,core,completed,False,29.248389,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,BASE-Q20,identity_consent,domain,completed,False,28.596278,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q16,identity_consent,core,completed,False,28.596278,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q42,trust,core,completed,False,27.471407,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q46,decision,core,completed,False,21.127241,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q53,decision,core,completed,False,21.127241,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,BASE-Q18,context_zones,core,completed,False,17.410648,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q65,delegation,core,completed,False,16.944037,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,EXT-Q62,adaptation,core,completed,False,13.520444,457.469256
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q29,security_identity,core,completed,False,197.437926,452.506203
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q23,data_lifecycle,core,completed,False,26.539593,452.506203
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q24,data_lifecycle,core,completed,False,26.539593,452.506203
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q01,semantic_schema,core,completed,False,28.933314,452.506203
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,BASE-Q34,topology,core,completed,False,22.183148,452.506203
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q12,identity_consent,core,completed,False,28.625111,452.506203
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q21,identity_consent,core,completed,False,28.625111,452.506203
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,BASE-Q19,decision,core,completed,False,21.108148,452.506203
cumulative,rdfs_owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q50,decision,core,completed,False,21.108148,452.506203
