reasoner,repetition,stage,added_category,calibration_reused,endpoint,role,tier_name,status,censored,query_id,category,tier,duration_ms,result_count,ask_result,result_digest
rdfs,1,6,security_identity,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q21,identity_consent,core,23.348574,42,,5f5f842f77c77fd4daaf1aeead5ac66f83ba3baa3a0c30af7c9fc75f471e69cc
rdfs,1,6,security_identity,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q06,semantic_schema,core,15.567019,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae
rdfs,1,6,security_identity,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q12,identity_consent,core,31.422722,28,,837c2e167c0cb85bd477402b871aa342cbee3bf4396d23617d8d1b8ef6ee97e3
rdfs,1,6,security_identity,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q35,data_lifecycle,core,14.883426,6,,1a33296b53f7b3324743a2a47a8a004fc86706c50786683d2f82cff66a07a619
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q07,observability,core,34.072265,9,,6ab9f2d67891945d065c17bf6451ab7e68834c15b108b502d30881ce21a41d41
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q05,semantic_schema,core,62.936893,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q17,identity_consent,core,27.564886,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q10,observability,domain,27.592923,4,,dc1945b8d3d731da5dda5ae28880ce8a9838cca18304c22607a926bb4d4d94ea
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q15,identity_consent,core,11.874441,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q31,data_lifecycle,core,17.574856,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q33,observability,core,23.101325,6,,132cf832480158fd75f2c60ab529bddf4c7fc3fc61aa2696543511925a74c8c0
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q28,identity_consent,domain,53.851993,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e
rdfs,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q34,topology,core,10.88418,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q22,security_identity,domain,42.228873,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q13,identity_consent,core,5.028446,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q23,data_lifecycle,core,68.465335,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q29,topology,core,2.813668,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q26,security_identity,core,4.886564,4,,ed9677a4ca7c5be154c6bd4079af419ee76aada07c071db791cf37bc4bb689a6
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q15,identity_consent,core,8.523612,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q25,data_lifecycle,domain,7.776914,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q18,context_zones,core,2.373067,1,,200d4d55bb0d8b9374961d2df3fa99d83d8caf54dc79a7784bb84dd44b081eda
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q29,security_identity,core,3.687933,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q16,identity_consent,core,3.236077,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q33,data_lifecycle,core,4.483483,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q36,context_zones,core,4.164186,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q30,security_identity,core,3.336155,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q19,identity_consent,core,20.37894,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q34,data_lifecycle,core,3.65932,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q38,context_zones,domain,6.682987,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q11,identity_consent,core,14.500583,25,,23f4b2a531ad883148c9739c8c2583fe187e8256da687e5716b24342adb67faf
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q20,identity_consent,core,3.806436,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q02,topology,core,9.46869,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q08,observability,core,38.0785,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q02,semantic_schema,core,20.619537,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q18,identity_consent,core,30.208537,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q26,observability,core,6.124592,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q06,identity_consent,core,15.461334,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q32,data_lifecycle,core,10.762481,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q01,semantic_schema,core,29.2465,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q31,identity_consent,core,15.891759,3,,8f8af6537cdd2b25ebfbb6f6e08414144fcbc319948609c1afa5eb440e09b376
rdfs,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q17,context_zones,domain,17.287537,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89
rdfs,1,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q28,security_identity,core,20.402871,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q25,identity_consent,core,13.122426,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf
rdfs,1,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q24,data_lifecycle,core,24.369481,2,,cd35088761eecd0de09641aec13e48dac6725b0576c66fdac20bc8344e94198c
rdfs,1,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q39,context_zones,core,15.674944,5,,1ca154c8210da56b45e42825f86a318f53dc0325a456648a0db2cbcced59de18
rdfs,1,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q01,identity_consent,core,28.189352,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838
rdfs,1,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q14,identity_consent,core,23.232389,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q23,topology,core,19.511519,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850
rdfs,1,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q27,security_identity,core,43.714351,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q20,identity_consent,domain,24.405851,4,,c4008c5d4a19afaa7107e1d07ba73e2440adc716bd8db9d4a9d4f85884e6e6ab
rdfs,1,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q21,identity_consent,core,22.952944,42,,5f5f842f77c77fd4daaf1aeead5ac66f83ba3baa3a0c30af7c9fc75f471e69cc
rdfs,1,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q37,context_zones,domain,60.59837,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q06,semantic_schema,core,15.460778,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae
rdfs,1,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q12,identity_consent,core,30.901463,28,,837c2e167c0cb85bd477402b871aa342cbee3bf4396d23617d8d1b8ef6ee97e3
rdfs,1,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q35,data_lifecycle,core,15.637667,6,,1a33296b53f7b3324743a2a47a8a004fc86706c50786683d2f82cff66a07a619
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q07,observability,core,34.64421,9,,6ab9f2d67891945d065c17bf6451ab7e68834c15b108b502d30881ce21a41d41
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q05,semantic_schema,core,63.253098,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q17,identity_consent,core,26.997552,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q10,observability,domain,27.949868,4,,dc1945b8d3d731da5dda5ae28880ce8a9838cca18304c22607a926bb4d4d94ea
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q15,identity_consent,core,11.402811,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q31,data_lifecycle,core,17.983838,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q33,observability,core,22.961584,6,,132cf832480158fd75f2c60ab529bddf4c7fc3fc61aa2696543511925a74c8c0
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q28,identity_consent,domain,53.567326,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e
rdfs,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q34,topology,core,10.933217,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q22,security_identity,domain,246.515267,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q31,identity_consent,core,3.47473,3,,8f8af6537cdd2b25ebfbb6f6e08414144fcbc319948609c1afa5eb440e09b376
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q21,identity_consent,core,4.871996,42,,5f5f842f77c77fd4daaf1aeead5ac66f83ba3baa3a0c30af7c9fc75f471e69cc
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q23,topology,core,3.86944,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q26,security_identity,core,4.143425,4,,ed9677a4ca7c5be154c6bd4079af419ee76aada07c071db791cf37bc4bb689a6
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q12,identity_consent,core,7.010738,28,,837c2e167c0cb85bd477402b871aa342cbee3bf4396d23617d8d1b8ef6ee97e3
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q23,data_lifecycle,core,5.671755,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q18,context_zones,core,2.405171,1,,200d4d55bb0d8b9374961d2df3fa99d83d8caf54dc79a7784bb84dd44b081eda
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q29,security_identity,core,3.540381,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q13,identity_consent,core,4.91637,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q24,data_lifecycle,core,5.082919,2,,cd35088761eecd0de09641aec13e48dac6725b0576c66fdac20bc8344e94198c
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q36,context_zones,core,4.340317,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q30,security_identity,core,3.190655,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q14,identity_consent,core,5.294264,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q32,data_lifecycle,core,2.562089,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q38,context_zones,domain,6.709384,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q06,identity_consent,core,3.448473,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q15,identity_consent,core,7.961658,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q34,data_lifecycle,core,27.530841,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q39,context_zones,core,3.510219,5,,1ca154c8210da56b45e42825f86a318f53dc0325a456648a0db2cbcced59de18
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q15,identity_consent,core,3.047812,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q19,identity_consent,core,7.891887,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q02,topology,core,4.613413,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q41,trust,core,24.615778,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q08,observability,core,36.683148,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q11,identity_consent,core,29.91026,25,,23f4b2a531ad883148c9739c8c2583fe187e8256da687e5716b24342adb67faf
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q37,context_zones,domain,60.273166,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q43,trust,core,31.157241,7,,ee6bef8bdf7244c5df151ffb4f277f2f2877f4cd633f1bea779cdf28ac84b2c5
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q33,observability,core,22.726889,6,,132cf832480158fd75f2c60ab529bddf4c7fc3fc61aa2696543511925a74c8c0
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q20,identity_consent,core,13.536148,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q45,trust,core,44.740055,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q01,identity_consent,core,27.79987,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838
rdfs,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q35,data_lifecycle,core,14.876333,6,,1a33296b53f7b3324743a2a47a8a004fc86706c50786683d2f82cff66a07a619
rdfs,1,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q28,security_identity,core,20.043074,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q05,semantic_schema,core,64.385278,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c
rdfs,1,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q18,identity_consent,core,27.864,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q17,context_zones,domain,17.293463,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89
rdfs,1,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q01,semantic_schema,core,29.487203,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc
rdfs,1,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q28,identity_consent,domain,54.368537,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e
rdfs,1,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q33,data_lifecycle,core,22.645148,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q27,security_identity,core,43.362055,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q06,semantic_schema,core,15.860148,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae
rdfs,1,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q17,identity_consent,core,27.123926,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f
rdfs,1,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q34,topology,core,10.810815,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884
rdfs,1,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q26,observability,core,6.875296,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4
rdfs,1,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q25,identity_consent,core,13.155241,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf
rdfs,1,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q31,data_lifecycle,core,18.172314,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
rdfs,1,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q40,trust,core,28.024554,7,,bf0c515d842915825d9a19cd60da39ab60ee276057ec15c6bc721a30cf019f4b
rdfs,1,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q07,observability,core,33.371153,9,,6ab9f2d67891945d065c17bf6451ab7e68834c15b108b502d30881ce21a41d41
rdfs,1,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q20,identity_consent,domain,24.546216,4,,c4008c5d4a19afaa7107e1d07ba73e2440adc716bd8db9d4a9d4f85884e6e6ab
rdfs,1,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q29,topology,core,14.481185,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4
rdfs,1,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q42,trust,core,20.4996,4,,6d978598c8bc381a73a3b0da409563086c3312dad8702314fffaf311ef57f5ba
