architecture,endpoint,role,profile,dimension,dimension_value,reasoner,repetition,synthetic_users,target_triples,rule_count,padding_mode,status,error,prepare_wall_ms,generation_ms,reasoning_ms,input_triples,output_triples,inferred_triples,closure_expansion_factor,process_cpu_ms,current_rss_kib,peak_rss_kib,disk_read_bytes,disk_write_bytes,timeout_seconds
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,rdfs,1,100,50000,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,rdfs,2,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,rdfs,3,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,owlrl,1,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,owlrl,2,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,owlrl,3,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,rdfs_owlrl,1,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,rdfs_owlrl,2,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-50000,target_triples,50000,rdfs_owlrl,3,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,rdfs,1,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,rdfs,2,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,rdfs,3,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,owlrl,1,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,owlrl,2,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,owlrl,3,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,rdfs_owlrl,1,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,rdfs_owlrl,2,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-100000,target_triples,100000,rdfs_owlrl,3,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,rdfs,1,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,rdfs,2,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,rdfs,3,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,owlrl,1,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,owlrl,2,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,owlrl,3,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,rdfs_owlrl,1,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,rdfs_owlrl,2,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-250000,target_triples,250000,rdfs_owlrl,3,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,rdfs,1,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,rdfs,2,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,rdfs,3,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,owlrl,1,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,owlrl,2,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,owlrl,3,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,rdfs_owlrl,1,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,rdfs_owlrl,2,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,triples-500000,target_triples,500000,rdfs_owlrl,3,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,rdfs,1,500,50000,0,neutral,completed,,28673.019055,1937.187276,25237.437893,50000,87875,37875,1.7575,28625.808537,147564,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,rdfs,2,500,50000,0,neutral,completed,,27168.58663,1452.103462,23768.478504,50000,87875,37875,1.7575,27143.375526,160520,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,rdfs,3,500,50000,0,neutral,completed,,27819.716628,1937.347406,24253.33993,50000,87875,37875,1.7575,27737.273416,163956,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,owlrl,1,500,50000,0,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,owlrl,2,500,50000,0,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,owlrl,3,500,50000,0,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,rdfs_owlrl,1,500,50000,0,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,rdfs_owlrl,2,500,50000,0,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-0,rule_count,0,rdfs_owlrl,3,500,50000,0,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,rdfs,1,500,50000,25,neutral,completed,,40492.25867,1951.826758,36862.616885,50000,88175,38175,1.7635,40372.123869,183932,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,rdfs,2,500,50000,25,neutral,completed,,39073.187767,1746.029018,35257.592294,50000,88175,38175,1.7635,39008.007703,180856,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,rdfs,3,500,50000,25,neutral,completed,,39219.286483,1717.959832,35387.860183,50000,88175,38175,1.7635,39086.504461,177788,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,owlrl,1,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,owlrl,2,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,owlrl,3,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,rdfs_owlrl,1,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,rdfs_owlrl,2,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-25,rule_count,25,rdfs_owlrl,3,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,rdfs,1,500,50000,50,neutral,completed,,43929.204367,1993.386759,40292.427328,50000,89100,39100,1.782,43851.931095,171380,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,rdfs,2,500,50000,50,neutral,completed,,43623.262959,664.769666,40224.359365,50000,89100,39100,1.782,43527.656966,183420,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,rdfs,3,500,50000,50,neutral,completed,,43212.727392,666.359277,39715.992772,50000,89100,39100,1.782,43046.884148,186248,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,owlrl,1,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,owlrl,2,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,owlrl,3,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,rdfs_owlrl,1,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,rdfs_owlrl,2,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-50,rule_count,50,rdfs_owlrl,3,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,rdfs,1,500,50000,100,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,rdfs,2,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,rdfs,3,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,owlrl,1,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,owlrl,2,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,owlrl,3,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,rdfs_owlrl,1,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,rdfs_owlrl,2,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-100,rule_count,100,rdfs_owlrl,3,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,rdfs,1,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,rdfs,2,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,rdfs,3,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,owlrl,1,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,owlrl,2,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,owlrl,3,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,rdfs_owlrl,1,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,rdfs_owlrl,2,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,rules-250,rule_count,250,rdfs_owlrl,3,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,rdfs,1,500,0,25,neutral,completed,,23551.98942,752.652203,20859.213451,43097,67445,24348,1.5649581177344132,23436.54282,185476,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,rdfs,2,500,0,25,neutral,completed,,22528.884492,672.928888,19879.432117,43097,67445,24348,1.5649581177344132,22299.213747,177776,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,rdfs,3,500,0,25,neutral,completed,,22731.604733,1483.065277,19895.251173,43097,67445,24348,1.5649581177344132,22553.640947,175748,362636,0,0,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,owlrl,1,500,0,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,owlrl,2,500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,owlrl,3,500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,rdfs_owlrl,1,500,0,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,rdfs_owlrl,2,500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-500,users,500,rdfs_owlrl,3,500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,rdfs,1,1000,0,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,rdfs,2,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,rdfs,3,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,owlrl,1,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,owlrl,2,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,owlrl,3,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,rdfs_owlrl,1,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,rdfs_owlrl,2,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-1000,users,1000,rdfs_owlrl,3,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,rdfs,1,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,rdfs,2,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,rdfs,3,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,owlrl,1,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,owlrl,2,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
